TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2022,5,18,5,13,1XX KEEFER ST,Central Business District,492710.4372,5458526.6515
Theft from Vehicle,2022,5,24,9,45,1XX KEEFER ST,Central Business District,492710.4372,5458526.6515
Theft from Vehicle,2022,9,3,15,0,1XX KEEFER ST,Central Business District,492710.4372,5458526.6515
Theft from Vehicle,2022,10,8,3,4,1XX KEEFER ST,Central Business District,492710.4372,5458526.6515
Theft from Vehicle,2022,10,14,8,0,1XX KEEFER ST,Central Business District,492710.4372,5458526.6515
Theft from Vehicle,2022,10,16,14,0,1XX KEEFER ST,Central Business District,492710.4372,5458526.6515
Theft from Vehicle,2022,9,17,22,0,1XX KEEFER ST,Central Business District,492710.4372,5458526.6515
Theft from Vehicle,2022,9,23,19,0,1XX KEEFER ST,Central Business District,492710.4372,5458526.6515
Theft from Vehicle,2022,11,11,22,0,1XX KEEFER ST,Central Business District,492710.4372,5458526.6515
Theft from Vehicle,2022,3,25,8,27,1XX KEEFER ST,Central Business District,492725.4136,5458526.1607
Theft from Vehicle,2022,5,9,9,20,1XX KEEFER ST,Central Business District,492725.7131,5458535.2998
Theft from Vehicle,2022,8,26,7,30,1XX KEEFER ST,Central Business District,492725.7131,5458535.2998
Theft from Vehicle,2022,8,6,20,0,1XX MAIN ST,Central Business District,492754.7645,5458944.1858
Theft from Vehicle,2022,2,9,15,0,1XX MAIN ST,Central Business District,492754.9478,5458947.7744
Theft from Vehicle,2022,8,16,0,0,1XX MILROSS AVE,Central Business District,492582.9829,5458147.4201
Theft from Vehicle,2022,6,22,22,0,1XX MILROSS AVE,Central Business District,492609.4324,5458146.5401
Theft from Vehicle,2022,5,15,5,15,1XX MILROSS AVE,Central Business District,492611.254,5458146.4798
Theft from Vehicle,2022,8,16,10,55,1XX MILROSS AVE,Central Business District,492615.6419,5458155.4826
Theft from Vehicle,2022,6,16,23,0,1XX MILROSS AVE,Central Business District,492707.3757,5458143.2828
Theft from Vehicle,2022,2,15,9,46,1XX NATIONAL AVE,Central Business District,492590.7453,5458017.0858
Theft from Vehicle,2022,6,29,23,39,1XX POWELL ST,Central Business District,492572.4365,5458943.4572
Theft from Vehicle,2022,8,20,23,0,1XX POWELL ST,Central Business District,492572.4365,5458943.4572
Theft from Vehicle,2022,10,15,18,0,1XX POWELL ST,Central Business District,492572.4365,5458943.4572
Theft from Vehicle,2022,12,15,20,0,1XX POWELL ST,Central Business District,492572.4365,5458943.4572
Theft from Vehicle,2022,7,2,13,25,1XX POWELL ST,Central Business District,492581.6562,5458952.3309
Theft from Vehicle,2022,9,10,11,50,1XX POWELL ST,Central Business District,492631.3626,5458950.8512
Theft from Vehicle,2022,1,20,19,30,1XX POWELL ST,Central Business District,492638.4222,5458941.493
Theft from Vehicle,2022,5,26,19,0,1XX POWELL ST,Central Business District,492668.0213,5458949.76
Theft from Vehicle,2022,10,13,18,30,1XX POWELL ST,Central Business District,492697.0762,5458939.747
Theft from Vehicle,2022,8,14,17,50,1XX POWELL ST,Central Business District,492706.3342,5458939.4711
Theft from Vehicle,2022,6,8,18,0,1XX PRIOR ST,Central Business District,492573.1858,5458227.7258
Theft from Vehicle,2022,6,14,17,0,1XX PRIOR ST,Central Business District,492573.1858,5458227.7258
Theft from Vehicle,2022,5,19,17,1,1XX PRIOR ST,Central Business District,492607.7745,5458224.6932
Theft from Vehicle,2022,9,24,18,0,1XX PRIOR ST,Central Business District,492626.869,5458222.4518
Theft from Vehicle,2022,3,31,18,30,1XX ROBSON ST,Central Business District,491659.718,5458376.0155
Theft from Vehicle,2022,6,19,12,30,1XX ROUNDHOUSE MEWS,Central Business District,491092.419,5457867.4662
Theft from Vehicle,2022,11,24,22,6,1XX ROUNDHOUSE MEWS,Central Business District,491092.419,5457867.4662
Theft from Vehicle,2022,10,7,13,30,1XX TERMINAL AVE,Central Business District,492699.2641,5457805.8817
Theft from Vehicle,2022,6,11,22,45,1XX W CORDOVA ST,Central Business District,492174.6777,5458924.5697
Theft from Vehicle,2022,4,8,21,30,1XX W CORDOVA ST,Central Business District,492177.0213,5458933.4083
Theft from Vehicle,2022,3,21,9,50,1XX W CORDOVA ST,Central Business District,492183.319,5458922.2784
Theft from Vehicle,2022,4,8,13,10,1XX W CORDOVA ST,Central Business District,492183.319,5458922.2784
Theft from Vehicle,2022,1,6,10,30,1XX W CORDOVA ST,Central Business District,492183.8605,5458931.5946
Theft from Vehicle,2022,6,1,16,51,1XX W CORDOVA ST,Central Business District,492183.8605,5458931.5946
Theft from Vehicle,2022,4,9,14,30,1XX W CORDOVA ST,Central Business District,492185.6625,5458931.117
Theft from Vehicle,2022,4,13,15,47,1XX W CORDOVA ST,Central Business District,492185.6625,5458931.117
Theft from Vehicle,2022,7,2,9,30,1XX W CORDOVA ST,Central Business District,492185.6625,5458931.117
Theft from Vehicle,2022,7,24,0,0,1XX W CORDOVA ST,Central Business District,492185.6625,5458931.117
Theft from Vehicle,2022,2,25,18,0,1XX W CORDOVA ST,Central Business District,492185.6625,5458931.117
Theft from Vehicle,2022,8,3,18,0,1XX W CORDOVA ST,Central Business District,492185.6625,5458931.117
Theft from Vehicle,2022,10,17,20,0,1XX W CORDOVA ST,Central Business District,492185.6625,5458931.117
Theft from Vehicle,2022,10,24,19,0,1XX W CORDOVA ST,Central Business District,492185.6625,5458931.117
Theft from Vehicle,2022,12,9,14,0,1XX W CORDOVA ST,Central Business District,492185.6625,5458931.117
Theft from Vehicle,2022,12,11,15,30,1XX W CORDOVA ST,Central Business District,492185.6625,5458931.117
Theft from Vehicle,2022,1,25,11,0,1XX W CORDOVA ST,Central Business District,492193.0999,5458919.6849
Theft from Vehicle,2022,3,3,19,30,1XX W CORDOVA ST,Central Business District,492193.0999,5458919.6849
Theft from Vehicle,2022,4,25,19,0,1XX W CORDOVA ST,Central Business District,492202.3298,5458917.2378
Theft from Vehicle,2022,10,6,4,34,1XX W CORDOVA ST,Central Business District,492202.3298,5458917.2378
Theft from Vehicle,2022,10,23,6,0,1XX W CORDOVA ST,Central Business District,492202.3298,5458917.2378
Theft from Vehicle,2022,5,15,17,58,1XX W CORDOVA ST,Central Business District,492218.6093,5458922.3813
Theft from Vehicle,2022,2,16,22,0,1XX W CORDOVA ST,Central Business District,492219.6123,5458912.6556
Theft from Vehicle,2022,2,26,19,30,1XX W CORDOVA ST,Central Business District,492219.6123,5458912.6556
Theft from Vehicle,2022,7,31,23,30,1XX W CORDOVA ST,Central Business District,492219.6123,5458912.6556
Theft from Vehicle,2022,1,19,19,35,1XX W CORDOVA ST,Central Business District,492222.8846,5458911.7877
Theft from Vehicle,2022,3,1,2,35,1XX W CORDOVA ST,Central Business District,492222.8846,5458911.7877
Theft from Vehicle,2022,3,28,3,13,1XX W CORDOVA ST,Central Business District,492222.8846,5458911.7877
Theft from Vehicle,2022,3,28,10,0,1XX W CORDOVA ST,Central Business District,492222.8846,5458911.7877
Theft from Vehicle,2022,4,12,15,46,1XX W CORDOVA ST,Central Business District,492222.8846,5458911.7877
Theft from Vehicle,2022,5,1,8,0,1XX W CORDOVA ST,Central Business District,492222.8846,5458911.7877
Theft from Vehicle,2022,12,2,8,48,1XX W CORDOVA ST,Central Business District,492222.8846,5458911.7877
Theft from Vehicle,2022,6,26,5,10,1XX W CORDOVA ST,Central Business District,492226.5253,5458910.8227
Theft from Vehicle,2022,7,4,10,40,1XX W CORDOVA ST,Central Business District,492226.5253,5458910.8227
Theft from Vehicle,2022,11,13,14,0,1XX W CORDOVA ST,Central Business District,492226.5253,5458910.8227
Theft from Vehicle,2022,11,13,22,0,1XX W CORDOVA ST,Central Business District,492228.8687,5458919.6614
Theft from Vehicle,2022,1,25,6,50,1XX W GEORGIA ST,Central Business District,491773.9448,5458495.4985
Theft from Vehicle,2022,2,13,10,0,1XX W GEORGIA ST,Central Business District,491773.9448,5458495.4985
Theft from Vehicle,2022,3,17,23,30,1XX W GEORGIA ST,Central Business District,491773.9448,5458495.4985
Theft from Vehicle,2022,3,23,15,0,1XX W GEORGIA ST,Central Business District,491773.9448,5458495.4985
Theft from Vehicle,2022,3,23,16,0,1XX W GEORGIA ST,Central Business District,491773.9448,5458495.4985
Theft from Vehicle,2022,3,23,17,0,1XX W GEORGIA ST,Central Business District,491773.9448,5458495.4985
Theft from Vehicle,2022,5,11,18,0,1XX W GEORGIA ST,Central Business District,491773.9448,5458495.4985
Theft from Vehicle,2022,7,8,12,0,1XX W GEORGIA ST,Central Business District,491773.9448,5458495.4985
Theft from Vehicle,2022,7,11,17,0,1XX W GEORGIA ST,Central Business District,491773.9448,5458495.4985
Theft from Vehicle,2022,12,9,16,55,1XX W GEORGIA ST,Central Business District,491773.9448,5458495.4985
Theft from Vehicle,2022,12,10,16,0,1XX W GEORGIA ST,Central Business District,491773.9448,5458495.4985
Theft from Vehicle,2022,2,11,18,45,1XX W GEORGIA ST,Central Business District,491795.0971,5458476.1282
Theft from Vehicle,2022,6,16,8,30,1XX W GEORGIA ST,Central Business District,491795.0971,5458476.1282
Theft from Vehicle,2022,7,30,23,30,1XX W GEORGIA ST,Central Business District,491795.0971,5458476.1282
Theft from Vehicle,2022,8,1,14,48,1XX W GEORGIA ST,Central Business District,491795.0971,5458476.1282
