TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2018,12,31,12,30,ALBERNI ST / THURLOW ST,West End,491003.6115,5459185.0023
Theft from Vehicle,2018,4,24,0,0,BARCLAY ST / BROUGHTON ST,West End,490393.5381,5459312.2775
Theft from Vehicle,2018,5,1,0,0,BARCLAY ST / BROUGHTON ST,West End,490393.5381,5459312.2775
Theft from Vehicle,2018,7,1,23,0,BARCLAY ST / BROUGHTON ST,West End,490393.5381,5459312.2775
Theft from Vehicle,2018,1,11,20,0,BARCLAY ST / BURRARD ST,West End,490911.1598,5458799.38
Theft from Vehicle,2018,12,5,23,0,BARCLAY ST / BURRARD ST,West End,490911.1598,5458799.38
Theft from Vehicle,2018,7,13,18,3,BARCLAY ST / CARDERO ST,West End,490228.5988,5459482.8965
Theft from Vehicle,2018,8,9,20,0,BARCLAY ST / CARDERO ST,West End,490228.5988,5459482.8965
Theft from Vehicle,2018,1,1,10,30,BARCLAY ST / DENMAN ST,West End,489997.8449,5459711.4685
Theft from Vehicle,2018,12,19,7,30,BARCLAY ST / DENMAN ST,West End,489997.8449,5459711.4685
